Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Ford,Fiesta,2006,4.4,Hybrid,Automatic,276855,5,2,12708
Honda,CR-V,2003,4.6,Electric,Manual,162129,2,2,14625
Chevrolet,Malibu,2022,4.4,Hybrid,Manual,62734,5,1,25979
BMW,X5,2008,2.4,Petrol,Automatic,2880,3,4,18098
Chevrolet,Malibu,2016,2.9,Petrol,Manual,10380,5,2,20286
Kia,Sportage,2003,4.4,Electric,Automatic,173173,4,1,16513
Audi,A4,2010,1.1,Electric,Manual,13601,3,1,17372
Audi,A4,2012,4.4,Hybrid,Automatic,57938,3,3,23522
Chevrolet,Equinox,2011,3.8,Hybrid,Automatic,122142,5,2,19700
Hyundai,Tucson,2011,4.7,Diesel,Semi-Automatic,,2,2,19371
Kia,Sportage,2018,3,Diesel,Manual,116209,5,2,17806
Honda,Accord,2020,2.9,Petrol,Semi-Automatic,125825,3,5,18345
Hyundai,Tucson,2003,3.1,Diesel,Semi-Automatic,235029,5,2,5948
Kia,Rio,2013,2.1,Electric,Automatic,61878,5,4,21634
Audi,Q5,2009,2.7,Electric,Manual,62039,3,2,17953
Honda,CR-V,2019,3.3,Petrol,Automatic,15599,5,3,25004
Honda,Civic,2019,4.9,Electric,Automatic,73887,2,4,29264
BMW,5 Series,2006,2.5,Diesel,Semi-Automatic,232088,3,3,6576
BMW,3 Series,2017,1.7,Electric,Manual,166412,3,1,16749
Chevrolet,Malibu,2018,1.7,Petrol,Automatic,70260,5,4,19764
Kia,Optima,2006,3,Diesel,Manual,110232,2,3,11716
Hyundai,Sonata,2016,3.6,Petrol,Automatic,228179,5,3,16513
Audi,A4,2020,3.2,Hybrid,Automatic,220296,2,5,19940
Toyota,RAV4,2003,3.5,Electric,Automatic,15300,4,5,20464
Kia,Rio,2016,4.1,Diesel,Semi-Automatic,234176,2,2,14553
Chevrolet,Equinox,2007,4.9,Diesel,Automatic,247098,5,5,13402
Chevrolet,Equinox,2015,1.7,Electric,Automatic,55038,4,2,22223
Ford,Fiesta,2015,1.2,Electric,Manual,178698,5,3,14396
Toyota,Camry,2002,4,Hybrid,Manual,239428,5,1,8594
Volkswagen,Tiguan,2003,1.1,Hybrid,Automatic,75829,2,3,12395
BMW,X5,2013,1.4,Hybrid,Semi-Automatic,72172,3,4,15673
Mercedes,E-Class,2022,4.7,Petrol,Manual,286738,2,3,16914
Ford,Focus,2008,4.7,Electric,Semi-Automatic,45559,3,1,21504
Volkswagen,Golf,2001,2.7,Petrol,Automatic,155536,5,3,9606
Mercedes,C-Class,2017,3.3,Hybrid,Semi-Automatic,141231,3,1,18681
Chevrolet,Equinox,2013,3.3,Electric,Automatic,184018,4,3,19458
Volkswagen,Tiguan,2014,2.2,Electric,Semi-Automatic,229476,5,3,13842
Ford,Fiesta,2011,1.4,Hybrid,Semi-Automatic,151995,3,1,11830
Kia,Sportage,2011,1.9,Hybrid,Manual,191680,2,4,11316
Volkswagen,Passat,2005,4.9,Electric,Manual,464,3,3,21858
Toyota,RAV4,2012,1.1,Petrol,Semi-Automatic,159339,2,4,9823
Toyota,RAV4,2015,4.6,Diesel,Manual,13395,5,5,22631
Chevrolet,Impala,2018,2,Diesel,Automatic,27151,4,2,21798
Ford,Explorer,2016,1.5,Diesel,Automatic,72633,2,4,18282
Toyota,RAV4,2016,4,Hybrid,Automatic,137486,2,5,22138
Toyota,Corolla,2005,3.1,Diesel,Automatic,115517,2,1,13806
Ford,Fiesta,2005,2.1,Hybrid,Automatic,79897,5,3,15054
Audi,A4,2012,3.7,Diesel,Automatic,51665,2,3,20766
BMW,3 Series,2017,1.4,Electric,Manual,3410,4,1,21929
Honda,CR-V,2010,1.3,Hybrid,Semi-Automatic,113673,2,2,12470
Honda,Accord,2012,3.6,Hybrid,Semi-Automatic,299818,2,1,11030
Ford,Focus,2005,3.3,Diesel,Semi-Automatic,166957,5,3,9730
Toyota,RAV4,2021,4.8,Diesel,Manual,104524,2,3,22941
Hyundai,Sonata,2013,4.2,Electric,Automatic,233376,5,1,19306
BMW,3 Series,2019,1.9,Diesel,Semi-Automatic,248734,2,2,11769
Mercedes,E-Class,2002,2.8,Diesel,Manual,218885,5,1,5464
Ford,Explorer,2005,2.7,Hybrid,Semi-Automatic,241335,5,3,7828
Toyota,RAV4,2008,3.9,Diesel,Automatic,61794,3,5,18662
Honda,CR-V,2018,1.4,Electric,Semi-Automatic,132394,5,3,17941
Volkswagen,Tiguan,2014,4.7,Hybrid,Semi-Automatic,77660,2,2,21780
Mercedes,GLA,2015,2.7,Hybrid,Semi-Automatic,72565,3,4,18984
Ford,Focus,2007,3,Hybrid,Automatic,145166,2,1,15393
Hyundai,Sonata,2012,1.8,Electric,Manual,268663,3,5,10720
Toyota,RAV4,2019,4.8,Diesel,Manual,235390,5,2,17311
Volkswagen,Tiguan,2009,1.9,Electric,Manual,206148,5,2,11510
Honda,CR-V,2017,4.6,Diesel,Automatic,133555,2,,22099
Hyundai,Tucson,2007,2.8,Diesel,Automatic,231194,2,1,10283
Kia,Rio,2013,3.2,Hybrid,Automatic,129599,2,4,19439
Volkswagen,Passat,2023,3.8,Diesel,Manual,33833,3,3,24715
BMW,3 Series,2003,1.3,Diesel,Manual,59817,3,5,8930
Ford,Explorer,2023,4.6,Electric,Semi-Automatic,26070,2,4,29886
Kia,Sportage,2010,1.1,Electric,Automatic,48286,4,3,18784
Volkswagen,Passat,2006,,Electric,Automatic,77120,2,3,19000
BMW,3 Series,2016,4.7,Diesel,Automatic,141532,5,1,21471
Ford,Focus,2002,3.3,Hybrid,Manual,280773,5,5,5922
Hyundai,Sonata,2023,4.6,Diesel,Semi-Automatic,153793,4,3,21917
Toyota,Corolla,2000,4.9,Hybrid,Manual,40527,3,1,16081
Mercedes,GLA,2022,2.9,Petrol,Semi-Automatic,37227,3,,22496
BMW,3 Series,2000,4.2,Electric,Automatic,200754,4,3,13622
Hyundai,Sonata,2020,2.4,Electric,Automatic,30068,3,1,26946
Chevrolet,Impala,2004,2.4,Diesel,Semi-Automatic,176865,5,5,7284
Honda,CR-V,2002,2.8,Electric,Manual,79829,3,4,13830
Ford,Focus,2013,3.8,Hybrid,Semi-Automatic,279744,2,1,12609
Toyota,RAV4,2013,3.6,Petrol,Automatic,114121,2,1,18930
Ford,Focus,2016,4.2,Petrol,Manual,156634,2,2,17442
Hyundai,Tucson,2015,2.1,Diesel,Manual,184933,5,1,12252
Mercedes,E-Class,2011,3.6,Diesel,Manual,,2,4,17397
Ford,Explorer,2000,2.9,Electric,Semi-Automatic,257314,4,2,6743
Mercedes,E-Class,2012,1.7,Petrol,Automatic,32575,5,2,17934
Chevrolet,Malibu,2007,4.2,Hybrid,Manual,129413,4,5,15419
Chevrolet,Equinox,2004,3.5,Diesel,Automatic,31788,3,1,16912
Hyundai,Tucson,2003,3.2,Petrol,Semi-Automatic,19907,4,4,13652
Chevrolet,Impala,2000,5,Hybrid,Semi-Automatic,94803,2,1,14355
Volkswagen,Golf,2002,2.1,Electric,Manual,217899,5,3,7774
Toyota,RAV4,2020,1.4,Diesel,Semi-Automatic,280732,4,3,10299
Volkswagen,Passat,2000,2.3,Hybrid,Manual,247828,2,1,4275
Volkswagen,Golf,2018,2.1,Electric,Manual,266946,4,3,14457
Honda,Accord,2019,1.4,Petrol,Manual,169170,4,4,13678
BMW,X5,2001,2.8,Hybrid,Manual,93899,4,4,11064
Mercedes,GLA,2011,4.1,Diesel,Semi-Automatic,196806,3,5,13235
Hyundai,Sonata,2008,3.2,Diesel,Semi-Automatic,83330,5,5,14058
Mercedes,E-Class,2021,3.9,Petrol,Manual,16170,4,4,24458
Honda,Civic,2022,3.8,Electric,Automatic,245725,4,2,22899
Kia,Rio,2016,4.2,Hybrid,Manual,288473,4,3,14578
Mercedes,E-Class,2008,1.5,Petrol,Manual,180724,3,5,7674
Audi,A4,2013,4.2,Diesel,Manual,186877,3,2,14808
Toyota,Camry,2004,1.2,Petrol,Manual,117856,3,1,7248
Honda,CR-V,2010,3.1,Petrol,Manual,112998,5,1,13895
Honda,Civic,2007,3.8,Petrol,Manual,183634,4,3,11072
BMW,5 Series,2020,1.1,Electric,Automatic,159745,4,5,20134
Chevrolet,Malibu,2015,4.7,Electric,Manual,30179,4,1,25718
Ford,Fiesta,2000,3.9,Electric,Manual,257208,3,2,8496
Ford,Explorer,2009,4.7,Petrol,Manual,175410,4,,13984
Chevrolet,Impala,2020,3.6,Petrol,Manual,135042,4,4,19248
Toyota,Corolla,2005,1.9,Petrol,Semi-Automatic,153255,3,2,7760
Audi,A3,2021,4.3,Petrol,Manual,18069,2,3,25092
Honda,Accord,2009,1.7,Hybrid,Manual,133329,4,5,11958
Ford,Fiesta,2011,3.6,Electric,Manual,250467,4,3,13982
Volkswagen,Golf,2005,4.1,Hybrid,Manual,268530,5,1,9326
Toyota,Camry,2000,4.8,Electric,Semi-Automatic,43037,5,3,17568
Volkswagen,Golf,2008,3.9,Electric,Automatic,6053,5,2,24112
Kia,Rio,2006,2.5,Hybrid,Manual,251354,5,4,7651
Honda,CR-V,2009,4.6,Hybrid,Manual,158411,3,4,16154
Honda,CR-V,2003,3.9,Electric,Semi-Automatic,249104,5,4,10355
Audi,Q5,2018,2.4,Electric,Automatic,50466,2,1,25182
Mercedes,C-Class,2013,3.9,Petrol,Manual,29334,3,3,19798
BMW,X5,2008,2.5,Electric,Semi-Automatic,261973,4,2,10080
Audi,Q5,2003,3,Electric,Manual,82693,4,1,14606
Toyota,Camry,2012,1.3,Diesel,Automatic,143095,5,1,13366
Honda,Accord,2006,4.5,Electric,Automatic,21478,4,4,23572
Toyota,Camry,2019,2.3,Diesel,Manual,49227,4,2,19451
Hyundai,Elantra,2007,2.3,Hybrid,Manual,185938,2,2,10117
Honda,Accord,2020,4.5,Electric,Automatic,288635,4,5,21572
Hyundai,Tucson,2019,1.1,Electric,Semi-Automatic,105555,3,3,18879
Audi,A3,2006,3.4,Electric,Manual,289298,2,2,9650
Audi,A3,2010,1.7,Hybrid,Manual,246548,2,3,8521
Honda,Civic,2014,3.9,Petrol,Manual,98449,5,4,17904
Chevrolet,Equinox,2015,3.8,Hybrid,Automatic,175806,5,2,19920
Kia,Rio,2007,3.4,Electric,Semi-Automatic,256558,2,4,11319
Toyota,Corolla,2005,1.1,Petrol,Manual,208422,3,4,4429
Audi,A3,2001,4.4,Electric,Automatic,17528,5,5,20911
Audi,A4,2016,4.6,Electric,Automatic,19046,3,1,29083
Chevrolet,Equinox,2018,1.5,Electric,Manual,98136,5,5,19315
Chevrolet,Impala,2016,4.6,Diesel,Manual,118502,3,1,19476
Kia,Rio,2011,1.4,Electric,Semi-Automatic,180812,5,5,12570
Toyota,Camry,2009,4.9,Electric,Manual,242655,4,3,15480
Ford,Fiesta,2003,3.8,Petrol,Semi-Automatic,262792,3,5,6202
Audi,A4,2011,4.7,Diesel,Semi-Automatic,134561,5,1,16464
Ford,Fiesta,2018,4.8,Electric,Automatic,173693,3,2,25070
Chevrolet,Malibu,2001,4.7,Diesel,Manual,122928,3,2,11622
Volkswagen,Golf,2001,3,Hybrid,Automatic,38726,2,2,15969
Chevrolet,Malibu,2012,1.4,Diesel,Automatic,192630,4,2,11807
Mercedes,C-Class,2014,4.8,Diesel,Manual,148417,2,2,17729
Toyota,RAV4,2023,4.3,Petrol,Semi-Automatic,140554,4,2,21854
BMW,X5,2021,4.4,Petrol,Semi-Automatic,161063,3,1,20262
Ford,Focus,2007,3,Hybrid,Manual,219068,3,5,10182
Hyundai,Tucson,2022,1.4,Electric,Semi-Automatic,179768,3,2,18382
Volkswagen,Passat,2005,3.8,Hybrid,Semi-Automatic,293937,4,3,7912
BMW,5 Series,2017,4.8,Electric,Automatic,5686,2,1,30426
Toyota,RAV4,2017,2.5,Diesel,Semi-Automatic,144055,2,5,15432
Toyota,Camry,2016,2.2,Electric,Manual,259242,2,5,13851
Hyundai,Elantra,2003,4,Petrol,Automatic,219313,2,5,10698
Kia,Optima,2004,4.8,Hybrid,Automatic,188578,3,4,15449
Chevrolet,Malibu,2017,2.4,Diesel,Semi-Automatic,78114,3,4,17565
Honda,CR-V,2017,3.8,Electric,Automatic,218815,3,3,21215
Honda,Civic,2015,1,Hybrid,Manual,31953,4,4,17430
Volkswagen,Golf,2011,1.3,Diesel,Manual,158466,3,5,9678
Hyundai,Sonata,2001,1.1,Hybrid,Semi-Automatic,51025,5,4,9588
Audi,A4,2004,1.9,Petrol,Automatic,78643,2,4,12472
Hyundai,Sonata,2022,1.2,Hybrid,Automatic,188526,4,4,18601
Volkswagen,Tiguan,2006,1.3,Electric,Automatic,242962,5,4,10220
Audi,A3,2007,3.7,Electric,Automatic,34075,3,1,22256
Honda,Civic,2012,3.7,Electric,Automatic,74879,2,5,23454
Audi,A4,2009,2.8,Diesel,Manual,195158,4,2,9968
Mercedes,E-Class,2004,2.7,Petrol,Semi-Automatic,208100,5,5,6716
Mercedes,GLA,2008,2.8,Diesel,Manual,267054,2,3,6926
Ford,Focus,2017,4.8,Hybrid,Manual,94922,5,4,22927
Kia,Rio,2012,2.3,Diesel,Automatic,182254,4,2,13744
Volkswagen,Golf,2015,1.5,Petrol,Manual,81504,5,1,14821
Kia,Optima,2008,3.2,Diesel,Semi-Automatic,208070,2,5,9692
Volkswagen,Golf,2014,4.5,Petrol,Automatic,108746,2,5,21219
Honda,Accord,2003,2.2,Hybrid,Automatic,132362,4,1,12341
Honda,Civic,2022,3.1,Electric,Semi-Automatic,288024,5,4,17568
Volkswagen,Tiguan,2020,1.5,Electric,Manual,287278,3,3,13744
Honda,Accord,2011,2.1,Diesel,Manual,96697,5,2,13240
Honda,Civic,2017,4.8,Diesel,Automatic,45576,2,4,25529
Ford,Explorer,2003,4.4,Electric,Automatic,99011,4,1,19108
Audi,Q5,2017,3.6,Hybrid,Manual,203663,3,3,17020
Ford,Explorer,2012,2.2,Electric,Manual,30438,2,4,19759
Toyota,Camry,2018,2.1,Hybrid,Automatic,145579,3,2,19579
Toyota,Camry,2015,2.3,Petrol,Semi-Automatic,245126,3,3,10495
Audi,A4,2010,1.1,Petrol,Automatic,70800,3,3,14497
Ford,Fiesta,2022,4.4,Petrol,Semi-Automatic,165541,3,1,20631
Hyundai,Elantra,2002,3.5,Hybrid,Semi-Automatic,30233,2,5,15041
BMW,3 Series,2004,3.3,Hybrid,Automatic,202088,2,4,12352
Mercedes,GLA,2015,2.8,Electric,Automatic,153011,3,2,20718
BMW,X5,2012,1.6,Petrol,Automatic,67160,4,3,16548
Ford,Fiesta,2007,1.3,Electric,Semi-Automatic,7611,3,1,16357
Toyota,RAV4,2011,3.1,Hybrid,Semi-Automatic,60048,5,1,18023
Toyota,Corolla,2020,4.3,Electric,Semi-Automatic,259708,3,4,19609
Honda,Civic,2009,1.5,Hybrid,Semi-Automatic,226058,4,4,8362
Ford,Fiesta,2010,4.1,Petrol,Automatic,292108,4,4,12000
Volkswagen,Golf,2003,1.2,Petrol,Manual,163611,5,4,5122
Ford,Explorer,2021,5,Hybrid,Manual,213777,4,4,21217
Chevrolet,Equinox,2002,4.4,Petrol,Manual,282381,5,1,6041
BMW,X5,2016,3.7,Diesel,Manual,8605,5,1,21747
Mercedes,GLA,2011,2,Diesel,Automatic,171458,4,1,13072
Volkswagen,Passat,2012,3.5,Hybrid,Semi-Automatic,175562,4,5,15204
Toyota,Camry,2004,1.5,Hybrid,Manual,253703,3,5,4769
Kia,Rio,2012,2.7,Hybrid,Automatic,80248,5,4,19766
BMW,3 Series,2004,2.9,Petrol,Automatic,203128,2,3,9865
Hyundai,Elantra,2008,1.3,Hybrid,Automatic,40014,3,4,16623
Hyundai,Tucson,2012,3.1,Electric,Automatic,57470,5,3,23012
Honda,Civic,2003,2.1,Hybrid,Semi-Automatic,18980,2,4,13510
Toyota,Camry,2010,2.6,Diesel,Semi-Automatic,256743,2,1,7989
Mercedes,C-Class,2017,1.5,Petrol,Automatic,99485,5,2,17868
BMW,5 Series,2002,3.1,Electric,Automatic,105904,2,3,16067
Kia,Sportage,2018,4.8,Electric,Automatic,286450,5,5,21124
Hyundai,Sonata,2006,4.9,Electric,Semi-Automatic,76978,4,3,19705
Hyundai,Tucson,2000,2.7,Petrol,Automatic,38496,2,3,13178
Chevrolet,Impala,2016,4.9,Electric,Manual,110431,5,2,23784
Mercedes,C-Class,2009,3.3,Diesel,Automatic,277044,3,2,10603
Ford,Fiesta,2013,2.9,Diesel,Semi-Automatic,150643,4,4,13802
Hyundai,Tucson,2000,2.1,Hybrid,Manual,93376,5,5,9331
Audi,A3,2000,4.7,Hybrid,Manual,277622,4,4,7432
Ford,Explorer,2018,3.7,Electric,Semi-Automatic,219198,2,1,18928
Ford,Explorer,2017,3,Petrol,Semi-Automatic,78527,2,4,18601
BMW,3 Series,2000,1.5,Hybrid,Automatic,37505,2,5,12861
Volkswagen,Tiguan,2019,1,Hybrid,Semi-Automatic,85468,4,5,17658
Kia,Optima,2020,2.5,Diesel,Manual,229237,2,1,14026
Chevrolet,Equinox,2019,1.9,Electric,Semi-Automatic,183579,2,5,17549
Mercedes,GLA,2009,3.7,Electric,Automatic,150699,5,4,19226
Kia,Rio,2001,4.3,Diesel,Automatic,37724,2,5,16529
Mercedes,GLA,2012,2.1,Hybrid,Manual,222392,2,5,11116
Kia,Sportage,2009,1.7,Hybrid,Automatic,15117,4,2,18720
BMW,3 Series,2002,1.5,Electric,Automatic,229644,4,1,8937
Chevrolet,Impala,2009,2.5,Hybrid,Automatic,184256,5,3,14200
Audi,A4,2023,3.3,Electric,Manual,167226,3,5,22671
Ford,Focus,2018,3.2,Hybrid,Semi-Automatic,280596,3,1,14154
Kia,Sportage,2021,2.5,Petrol,Automatic,209544,3,5,17866
Ford,Fiesta,2000,4.8,Hybrid,Semi-Automatic,66401,2,5,14999
Ford,Fiesta,2003,3.1,Petrol,Manual,79442,3,2,11394
BMW,3 Series,2020,4.6,Petrol,Automatic,285151,4,1,18368
BMW,3 Series,2016,3.7,Diesel,Semi-Automatic,164408,5,3,16294
Honda,Accord,2001,3.4,Electric,Semi-Automatic,276695,5,3,7466
Kia,Rio,2010,4.4,Petrol,Automatic,54011,5,3,20858
Ford,Explorer,2020,2.8,Diesel,Automatic,8303,2,3,24908
BMW,X5,2001,1.5,Hybrid,Automatic,185862,4,1,8194
Hyundai,Tucson,2011,4.4,Hybrid,Automatic,47786,3,1,23352
Mercedes,C-Class,2007,3.6,Petrol,Automatic,262571,4,3,10584
Chevrolet,Impala,2018,4.2,Electric,Manual,146145,4,3,22360
BMW,X5,2001,2.5,Hybrid,Semi-Automatic,164351,5,3,8071
Volkswagen,Passat,2018,3.4,Hybrid,Semi-Automatic,218439,4,5,16679
Hyundai,Sonata,2010,2.7,Petrol,Manual,228021,5,4,9168
Mercedes,E-Class,2014,3.3,Hybrid,Semi-Automatic,113081,2,4,18092
Audi,A4,2020,3.9,Hybrid,Semi-Automatic,56504,2,1,24271
Ford,Fiesta,2012,4.4,Diesel,Manual,72901,5,1,18622
Kia,Sportage,2010,1.6,Hybrid,Automatic,290236,5,4,9441
Mercedes,E-Class,2005,2.1,Diesel,Automatic,15630,2,5,15552
Hyundai,Tucson,2016,3.2,Electric,Semi-Automatic,98175,5,4,21238
Kia,Sportage,2023,4.2,Petrol,Manual,252286,4,4,17770
BMW,5 Series,2003,1.6,Hybrid,Automatic,190931,3,5,9242
Kia,Optima,2019,4.2,Diesel,Automatic,165768,2,1,21322
Ford,Fiesta,2005,1.5,Diesel,Automatic,54274,5,4,13150
Audi,A4,2005,,Petrol,Manual,55577,4,5,16079
Mercedes,E-Class,2018,1.7,Petrol,Manual,162443,2,5,13914
Honda,CR-V,2005,5,Diesel,Manual,192853,5,1,11798
Audi,A3,2003,2.8,Hybrid,Automatic,239707,2,5,9634
Kia,Rio,2012,2.8,Electric,Semi-Automatic,154469,3,4,16468
Volkswagen,Passat,2020,1.8,Electric,Automatic,173956,2,2,20860
Chevrolet,Impala,2021,4.4,Electric,Manual,141211,2,3,24456
Hyundai,Sonata,2009,2.8,Electric,Automatic,155905,2,1,17467
Ford,Fiesta,2014,1.6,Hybrid,Semi-Automatic,134678,3,5,14360
Honda,Civic,2018,3.4,Petrol,Manual,114354,2,1,18571
Toyota,Corolla,2009,1.9,Diesel,Semi-Automatic,207922,2,1,7947
Chevrolet,Impala,2017,1.3,Petrol,Automatic,248197,3,2,12313
Volkswagen,Passat,2013,2.5,Hybrid,Manual,184260,4,2,13674
Hyundai,Elantra,2018,1.9,Petrol,Semi-Automatic,70221,3,2,17491
Hyundai,Elantra,2005,1.3,Hybrid,Automatic,244352,3,3,7896
Ford,Fiesta,2015,4.5,Petrol,Manual,232959,5,1,14770
Volkswagen,Passat,2017,2.2,Diesel,Semi-Automatic,39488,2,1,18568
Audi,A3,2013,3.2,Petrol,Automatic,105211,3,3,18541
Toyota,Camry,2012,1.9,Diesel,Semi-Automatic,,5,1,11275
Hyundai,Sonata,2017,1.2,Petrol,Automatic,186933,2,4,14282
Honda,Civic,2023,2.4,Hybrid,Automatic,157233,2,3,22321
Ford,Fiesta,2010,2.4,Hybrid,Automatic,87991,5,4,17920
Ford,Fiesta,2000,3.6,Petrol,Automatic,53225,2,4,14236
Mercedes,E-Class,2015,4.7,Diesel,Automatic,221990,3,3,18130
Audi,Q5,2016,3.6,Electric,Manual,136826,4,3,20585
Chevrolet,Impala,2011,4.8,Petrol,Manual,261385,4,4,12201
BMW,5 Series,2018,3.4,Diesel,Manual,242283,3,1,14094
Honda,CR-V,2012,1.3,Electric,Manual,11556,2,3,18844
BMW,3 Series,2012,4.9,Diesel,Semi-Automatic,87773,5,5,18977
Honda,Civic,2013,4.9,Electric,Automatic,264354,4,4,19446
Toyota,Camry,2017,2.7,Diesel,Automatic,171032,3,3,17463
Audi,Q5,2015,1.8,Electric,Automatic,109815,2,,20480
Chevrolet,Impala,2004,3.8,Electric,Manual,8659,5,3,19120
Kia,Optima,2010,4.6,Diesel,Semi-Automatic,261904,4,5,11307
Hyundai,Sonata,2012,4.5,Diesel,Semi-Automatic,,4,4,20710
Audi,Q5,2008,2.7,Hybrid,Automatic,53414,2,2,18604
Volkswagen,Tiguan,2012,2,Electric,Semi-Automatic,180769,4,1,14147
Mercedes,GLA,2015,4.7,Hybrid,Automatic,81669,5,4,24790
Ford,Focus,2018,1.8,Hybrid,Automatic,117777,4,1,20027
Volkswagen,Tiguan,2016,1.8,Electric,Semi-Automatic,171501,4,4,16221
Toyota,Corolla,2022,3,Petrol,Manual,34107,2,3,22780
Hyundai,Tucson,2017,1.6,Petrol,Automatic,122439,3,,17239
Chevrolet,Malibu,2001,2,Diesel,Automatic,247962,5,1,5145
Hyundai,Sonata,2018,3,Hybrid,Manual,39048,2,3,22258
Hyundai,Tucson,2014,3.9,Hybrid,Manual,278143,5,4,13365
BMW,5 Series,2023,3.5,Electric,Manual,215199,3,3,21343
Toyota,Corolla,2008,1.3,Electric,Manual,82111,2,5,14275
Volkswagen,Golf,2013,1.1,Hybrid,Semi-Automatic,185290,2,5,11190
Chevrolet,Equinox,2002,4.3,Petrol,Semi-Automatic,154339,3,1,10348
Hyundai,Elantra,2010,1.7,Hybrid,Manual,280332,3,4,7338
BMW,3 Series,2007,1.5,Diesel,Automatic,21969,2,1,15330
Hyundai,Sonata,2015,1.9,Diesel,Manual,266854,2,2,9034
Honda,Accord,2003,2.9,Electric,Semi-Automatic,166661,4,2,11490
Audi,Q5,2021,2.5,Petrol,Semi-Automatic,162133,3,3,16900
Ford,Fiesta,2022,1.6,Hybrid,Automatic,34818,3,4,24680
BMW,X5,2019,2.4,Electric,Manual,35696,3,1,23600
Chevrolet,Equinox,2013,2.3,Petrol,Semi-Automatic,239847,5,3,9630
Toyota,Corolla,2011,2.3,Hybrid,Automatic,282746,3,1,11454
Mercedes,E-Class,2008,4.7,Petrol,Manual,269660,3,5,10160
BMW,5 Series,2004,4.5,Petrol,Semi-Automatic,5223,2,1,16966
Mercedes,E-Class,2012,2.3,Diesel,Automatic,147905,2,3,14947
Hyundai,Sonata,2018,3.4,Petrol,Automatic,130629,4,3,20627
BMW,5 Series,2017,4.4,Electric,Automatic,294306,4,5,19623
Audi,A4,2016,2.7,Electric,Manual,292450,3,2,13564
Toyota,Corolla,2023,2.2,Diesel,Semi-Automatic,163252,3,5,17384
Ford,Focus,2012,4.5,Diesel,Semi-Automatic,12118,3,5,20925
Kia,Rio,2014,1.8,Petrol,Semi-Automatic,26905,5,3,16732
Chevrolet,Malibu,2013,3.8,Electric,Automatic,187116,4,4,20225
BMW,5 Series,2021,3.1,Electric,Manual,51446,5,4,25324
Chevrolet,Equinox,2021,2.9,Diesel,Semi-Automatic,217855,5,3,15648
Audi,A3,2022,1.3,Diesel,Semi-Automatic,248632,5,2,12297
Chevrolet,Impala,2010,2.5,Electric,Semi-Automatic,270465,3,4,10832
Honda,CR-V,2022,2.1,Electric,Manual,149334,4,4,20673
Volkswagen,Golf,2012,3.2,Petrol,Semi-Automatic,239063,4,1,10706
BMW,3 Series,2022,1.3,Petrol,Manual,29539,2,4,19966
Hyundai,Elantra,2010,2.6,Electric,Semi-Automatic,49036,3,4,18758
Mercedes,C-Class,2021,2.4,Electric,Manual,257224,2,5,16896
Volkswagen,Golf,2002,2.3,Electric,Semi-Automatic,48461,5,4,14052
Ford,Explorer,2012,1.8,Hybrid,Automatic,80843,5,2,18170
Hyundai,Tucson,2022,3.8,Petrol,Automatic,50336,5,5,26238
Chevrolet,Malibu,2008,4.9,Electric,Semi-Automatic,209811,5,3,16105
Toyota,RAV4,2006,1.4,Diesel,Semi-Automatic,182285,2,1,6394
Audi,A4,2004,2.8,Electric,Automatic,138076,2,4,15466
Mercedes,GLA,2015,1,Electric,Manual,95342,2,3,16963
Hyundai,Elantra,2019,2.2,Diesel,Automatic,242596,4,2,15134
BMW,3 Series,2007,1.3,Petrol,Semi-Automatic,265336,4,1,3838
Hyundai,Elantra,2005,1.8,Diesel,Automatic,98755,4,3,12117
Toyota,RAV4,2014,2,Diesel,Manual,198322,5,2,11083
Audi,A3,2011,1.5,Electric,Automatic,276613,4,5,12017
Hyundai,Elantra,2007,1.9,Hybrid,Automatic,293378,4,2,8281
Chevrolet,Malibu,2006,1.4,Petrol,Semi-Automatic,19610,3,1,12087
Chevrolet,Impala,2002,2.5,Diesel,Manual,171498,3,4,6598
Volkswagen,Golf,2021,2.6,Petrol,Automatic,177568,2,4,19159
Toyota,Corolla,2013,4.6,Diesel,Automatic,105259,3,4,20990
Kia,Sportage,2010,1.3,Diesel,Automatic,92151,3,5,14098
Toyota,Camry,2017,1.2,Petrol,Semi-Automatic,172463,5,1,12162
Toyota,Corolla,2022,2.9,Diesel,Semi-Automatic,20578,2,4,23079
Volkswagen,Passat,2005,1.1,Diesel,Semi-Automatic,135809,4,4,6970
Honda,Civic,2009,3,Hybrid,Semi-Automatic,85043,2,1,15923
Ford,Focus,2006,3.1,Hybrid,Semi-Automatic,25657,3,2,16600
Toyota,Corolla,2019,3.2,Diesel,Automatic,14979,2,4,24850
Mercedes,C-Class,2021,3.3,Petrol,Manual,4500,2,5,23818
Hyundai,Tucson,2002,1.4,Hybrid,Semi-Automatic,161997,3,1,6755
BMW,5 Series,2011,3.3,Hybrid,Manual,14572,5,3,19964
Volkswagen,Passat,2012,3.3,Petrol,Manual,176070,3,,13086
Kia,Rio,2007,3.9,Petrol,Semi-Automatic,180708,3,1,11349
Chevrolet,Equinox,2022,2.7,Petrol,Automatic,252928,2,5,17222
Kia,Sportage,2010,4.9,Hybrid,Automatic,206945,3,4,18132
Ford,Explorer,2002,4.2,Diesel,Semi-Automatic,196015,3,4,8713
